Question,Tag
I have a ValueConverter which needs to be called with a dynamic parameter depending on a property I can t see a way to do this Width Binding ActualWidthValue Source StaticResource VisibleSize Converter StaticResource Fraction The Fraction converter get s or should get a parameter of type System Size which contains a numerator and denumerator This value should depend on a ItemCollection Count Resetting the ItemCollection should reinvoke the Converter with the new values My first idea was to manually change the ConverterParameter in CodeBehind on the PropertyChanged event of my ItemCollection DependencyProperty But as I know now Silverlight has no GetBinding method I heard about GetBindingExpression and tried to do But MyGrid GetBindingExpression Grid ActualHeightProperty is always returning null although the Binding is already established So what can I do to reach my target My implementation was not much different I set the ConverterParameter in CodeBehind just before the Converter is called via Binding That hasn t worked Parameter contains still the initialization value I ll try to use your suggestion But why ConverterParameter can t be a DependencyPropery What s the idea behind this Does anybody know,converter
When I write grep then whatever I type on terminal is matched and printed on terminal How is being interpreted,grep
Linq to SQL in the dbml designer or otherwise I have 3 tables Orders Deliveries and EmailTemplates Orders have many Deliveries and Orders and Deliveries have a status int field EmailTemplates have a status they apply to and a bool IsForDeliveries field I have Linq to sql associations for Order EmailTemplate on order status emailTemplate status but I want to add a condition on the association such that emailTemplate IsForDeliveries false Is this possible or do I just have to remember to check this condition whenever I access order EmailTemplates EditAssociateWith is problematic because I also need the counterpart Delivery lt EmailTemplate association which only shows templates with e is_for_delivery true Adding a property to the class is problematic because I d like this to be translatable to SQL,sql
I am working in Joomla 1 5 and have developed a component that component have 2 view having same part in both views I am repeating code as I have used same code in 2 different views So I want to know that is there some way that I write it once and use in both views and can remove repetitions Is there some thing like standalone view or partial e t c in Joomla That part have show some data that come from db So view render a template by sending it some data from DB I hope my question is quite clear I am not sure that module is some thing that I should use here I am a good developer but don t know every thing so please some quick and better way thanks in advance to all developers,joomla
I am trying a add data to an array using a while loop but it seems to be adding the data as a string not array Loops arrays are something I m still learning any help would be great c 0 numberofcustom 5 defaults array title gt __ Follow Us smw text gt while c lt numberofcustom customnumber c 1 defaults array custom customnumber name gt __ smw custom customnumber icon gt __ smw custom customnumber url gt __ smw c print_r defaults The problem seems to be with adding the data from the loop if I do a print_r just on that I just get array back Any help would be appreciated UPDATE I decided I don t need a multi dimensional array so I used the suggestions below and came up with while c lt numberofcustom customnumber c 1 defaults custom customnumber name __ smw defaults custom customnumber icon __ smw defaults custom customnumber url __ smw c,loop
I have been reading a lot of articles explaining how to set up Entity Framework s DbContext so that only one is created and used per HTTP web request using various DI frameworks My question is why is this a good idea in the first place What advantages do you gain by using this approach Are there certain situations where this would be a good idea Are there things that you can do using this technique that you can t do when instantiating DbContexts per repository method call Please forgive my ignorance but I m really trying to understand why,framework
An issue I was having with my app is that it wasn t resuming to the most recent activity I addedandroid alwaysRetainTaskState true to AndroidManifest xml It fixed the issue for debug mode but not when I built for release mode Kinda If I install the app via downloading the release APK to the phone s sdcard and installing from there the mentioned bug exists If I install the exact same APK via adb the bug does not exist This is true for both pre and post Android 4 0 devices Any ideas Because I m so lost,apk
What would be a good way to measure sub second elapsed time of native C code on Windows Platform I am working on Windows Vista Visual Studio 2010 I have tried using include lt ctime gt int main clock_t start clock some code clock_t end clock double cpu_time static_cast lt double gt end start CLOCKS_PER_SEC but cpu_time is always 0 Thanks,timing
my site grade in gtmetrix service is A rankmain page size only 378KBbut Page load time is 10 52s and page generation time is slowhow to solve this problem many thankshome page is enter link description here,rank
I developed a flex website the web explorer always caches swf file which embedded in HTML Sometimes I make changes to the flex file clients computer still view the previous version which stored in cache How can I force client s web explorer to reload refresh the swf file Thanks,flash
I m using this code for the history features in my shell http cc byexamples com 20080613 gnu readline how to keep a history list of entered command lines but when I compile this using gcc I got this error gcc filename c tmp ccay2CgM o In function main rl c text 0x9 undefined reference to rl_abort rl c text 0x13 undefined reference to rl_bind_key rl c text 0x1d undefined reference to readline rl c text 0x61 undefined reference to add_history collect2 ld returned 1 exit status,readline
I m building a program that uses plugins Unfortunately the plugin framework s dynamic linking forces the RTL and VCL out of my project EXE and into the BPL versions and they don t have debug info enabled So I built a testing framework that links to my plugins statically so I can actually see what I m doing while tracing through the code But now every time I try to recompile I get an error unit turbu_skills was compiled with a different version of turbu_database GDatabase I ve seen this error before but only when I ve been changing things I probably shouldn t have been like the RTL or VCL libraries I don t understand why it s doing that with my own code The turbu_skills and turbu_database units are both units I wrote myself GDatabase is a global singleton variable whose class definition I haven t changed in weeks Any change that triggers a recompile causes this error even if I haven t touched anything in either of the units Doing a full build SHIFT F9 causes it to compile correctly But if I then press SPACE in a unit any unit and hit F9 I get the error again What s going on and how do I stop it This doesn t happen in the main app only the testing framework EDIT I have the source to all of my units Deleting DCUs and similar files doesn t help Copying the entire project to a different computer deleting all DCUs and building there doesn t help There s an objective reproducible conflict between the layout of my program and the compiler and I want to be rid of it The source can be found at http www turbu rpg com downloads Turbu_source_setup exe if anyone wants to test it It requires Delphi 2009 with the JVCL already installed the installer package will take care of the rest Maybe having the source code available will help someone track this down I certainly hope so because wherever the issue is it s beyond me The problem can be found in testing exe and also in turbu exe in turbu groupproj EDIT 2 Turns out this was another cross unit generics issue Grr I managed to code a workaround I just hope they get the generics problems fixed soon,2009
How can i format the StringBuilder for the output below to be aligned in a manner that it s properly padded Right now it s just a mess I am using String Builder to make string in a manner Stra append Stra append,padding
This is my index html lt DOCTYPE HTML gt lt html gt lt head gt lt title gt PhoneGap lt title gt lt script type text javascript charset utf 8 src cordova 1 7 0rc1 js gt lt script gt lt script type text javascript charset utf 8 gt function call console log ANDROID lt script gt lt head gt lt body gt lt body gt lt html gt This is my receiver class package com example jsfrmjv import org apache cordova DroidGap import android content BroadcastReceiver import android content Context import android content Intent import android util Log public class BootReciver extends BroadcastReceiver Context ctx Overridepublic void onReceive Context context Intent intent TODO Auto generated method stub System out println BBBBOOOOOOOOOOTTTTTTT COMPLETED Log d ALARM STRIKE Reboot completed Pluginjava pl new Pluginjava DroidGap this ctx sendJavascript javascript call So Whenever i restart my phone this receiver should call the call method in javascript in index html Using Phonegap plugin i m able to call the java method from index html But in this case i need to call a method in javascript from this receiver class Thank you for your future help Please help to resolve this issue This is urgent guys,phonegap
I have the following code which executes a custom query to the database The queries definition is stored on a table but the users wont enter pagination Because it can return 10 000 rows or more I need to paginate by modifying the query QuerySql select from requestbases where currentstatus Approved 1 and ammountwithvat 100000 It returns 10 000 rows My code public DataTable GetGenericResults string strsql using var connection SqlConnection _context Database Connection var adapter new SqlDataAdapter strsql connection var results new DataSet adapter Fill results Results return results Tables Results var datatable RequestBaseBL GetGenericResults query QuerySql if datatable Rows Count gt 0 LblCount Text datatable Rows Count records PanelResults Visible true GrvCustomResults Visible true GrvCustomResults DataSource datatable GrvCustomResults DataBind,net
I am looking at a specific problem where I need to build a recommender The generalized problem is as follows Each user has registered for say x courses c1 c2 c3 cx Depending on each course I need to provide say top 5 tips recommendations to the user e g study materials that could be useful etc I need collaborative elements to be applied to learn what recommendations are proving helpful to users I looked at the recommendation engines like Apache Mahout Taste but I am unable to model my problem in a way that it looks like the examples shown The extra filtering criteria where a user is associated with one or more courses and each recommendation tip could be associated with one or more courses is throwing me off Please let me know if there is any good way of modeling such a problem Any pointers to documentation examples would be very appreciated I am just starting my research in this area so please bear with me if I have misunderstood any concepts Thanks Vivek,recommendation
I just gave an answer to a quite simple question by using an extension method But after writing it down i remembered that you can t unsubscribe a lambda from an event handler So far no big problem But how does all this behave within an extension method Below is my code snipped again So can anyone enlighten me if this will lead to myriads of timers hanging around in memory if you call this extension method multiple times I would say no cause the scope of the timer is limited within this function So after leaving it no one else has a reference to this object I m just a little unsure cause we re here within a static function in a static class public static class LabelExtensions public static Label BlinkText this Label label int duration System Windows Forms Timer timer new System Windows Forms Timer timer Interval duration timer Tick sender e gt timer Stop label Font new Font label Font label Font Style FontStyle Bold label Font new Font label Font label Font Style FontStyle Bold timer Start return label UpdateJust to clarify i used System Windows Forms Timer So from your answers it seems that especially using this timer class just was the right choice cause it does anything the way as i would expect it in this case If you try another timer class in this case you can run into trouble as Matthew found out Also i found a way by using WeakReferences if my objects are staying alive or not Update 2After a little sleep and a little more thinking i also made another change to my tester answer below i just added a GC Collect after the last line and set the duration to 10000 After starting the BlinkText several times i hitted all the time my button2 to get the current state and to force a garbage collection And as it seems all the timers will be destroyed after calling the Stop method So also a garbage collection while my BlinkText is already left and the timer is running doesn t lead to any problems So after all your good responses and a little more testing i can happily say that it just does what it should without leaving timers in the memory nor throwing away the timers before they done their work,methods
Is LINQ group by still not supported in NH 3 0 GA or I m doing something wrong My LINQ is var q from p in session Query lt Product gt group p by p Category into g select new Category g Key TotalValue g Sum p gt p UnitsInStock p Price Witch is converted to the following SQL select category1_ Id as col_0_0_ cast sum product0_ UnitsInStock product0_ Price as DOUBLE PRECISION as col_1_0_ category1_ Id as Id0_ category1_ Name as Name0_ from Product product0_ left outer join Category category1_ on product0_ Category_id category1_ Id group by category1_ Id Because category1_ Name isn t in the group by clause this generates an SqlException Is this a known bug Is there a workaround This LINQ works well in EF 4,nhibernate
I m almost afraid to post this question there has to be an obvious answer I ve overlooked but here I go Context I am creating a blog for educational purposes want to learn python and web py I ve decided that my blog have posts so I ve created a Post class I ve also decided that posts can be created read updated or deleted so CRUD So in my Post class I ve created methods that respond to POST GET PUT and DELETE HTTP methods So far so good The current problem I m having is a conceptual one I know that sending a PUT HTTP message with an edited Post to e g post 52 should update post with id 52 with the body contents of the HTTP message What I do not know is how to conceptually correctly serve the HTML edit page Will doing it like this post 52 edit violate the idea of URI as edit is not a resource but an action On the other side though could it be considered a resource since all that URI will respond to is a GET method that will only return an HTML page So my ultimate question is this How do I serve an HTML page intended for user editing in a RESTful manner,py
In a project we are working on with a client we are using SQL Server 2005 Database Mail as a mailer system One of the automated project reminder emails needs to appear that it s coming from one of the people on the client s team when actually it s coming from a support mailbox In SQL Server 2008 I remember this being reasonably easy because the sp_send_dbmail SPROC took a from_address param however this is missing in 2005 How best can i replicate this behaviour without actually using the guy s email account in the mail profile,email
I am trying to perform integration tasting of the deployment of my application on the top of a custom container Since my container is custom I cannot use Maven Cargo plugin to setup the container My container Has to be started though a proper bat file which is in the path of the machine where the tests are run Can be manually closed since I have a single maven module containing all my integration tests even if one day I would like to know how to shut the process down after my tests are completed My problem is that I have to run my container in a different process because it needs to keep running while my tests are performed Furthermorely I have an API in my tests that let me wait for the container to be ready a sort of lookup with timeout I have added the following lines to my pom xml lt plugin gt lt groupId gt org codehaus mojo lt groupId gt lt artifactId gt exec maven plugin lt artifactId gt lt version gt 1 1 lt version gt lt executions gt lt execution gt lt phase gt pre integration test lt phase gt lt goals gt lt goal gt exec lt goal gt lt goals gt lt execution gt lt executions gt lt configuration gt lt executable gt scripts start agent bat lt executable gt lt configuration gt lt plugin gt This will call a script which contains only start call gs agent batHowever the mvn exec plugin gets stucked and my tests are not run According to what is suggested in How do I run a batch file from my Java Application I have modified my pom xml as the following lt configuration gt lt executable gt cmd lt executable gt lt arguments gt lt argument gt C lt argument gt lt argument gt start lt argument gt lt argument gt gs agent bat lt argument gt lt arguments gt lt configuration gt But this does not seem to solve the issue,exec
To take the number of test cases and output all the input numbers I can do the following in Python 2 5exec print input input How to do it in Python 3 in shortest possible way,x
I am not quite sure I understood what an Eventstore is I thought of it as some kind of Transactionlog for Domainobjects What are the advantages disadvantages of it and what are good scenarios to use it and when shouldn t it be used EDIT Since I may be asking too much I would be happy if there would be a simple scenario when to use an eventstore and when not In other words Is it possible to describe the 2 scenarios in just some sentences or do I need to read 5 Books to understand it,design
I have to run a PHP script through real cron WP cron being too unreliable Within that script I need wpdb to insert data into WordPress table But of course wpdb will not be available as WordPress would not be initialized Right So my question is how to include WordPress initialize WordPress environment to do such tasks How about require_once wp load php,cron
I am having an issue when trying to create beans from a spring Application Context inside a bean instatiated by sptring using constructor arguments I have implemented the ApplicationContextAware interface but it populates the context after the instance is created obvious But then if you need to get beans from the constructor and I am talking about a variable number of objects defined at runtime what would be the correct way to proceed Thanks,context
I am having a difficult time understanding how to view use an XML result from a SOAP call in PHP I have a script which makes a SOAP request to a script on another server and it sends an XML response That response has a number of nested nodes some of which have attributes I am able to make the SOAP call and get the response however using var_dump and print_r gives me the XML array without the attributes Here is the code breakdown Code Snippet in PHPH script which makes the SOAP requestuse_soap_error_handler true client new SoapClient null array uri gt Lic location gt http mydomain com Lic cgi trace gt 1 assets client gt Menu email account_id Expected ResponseThe call generates the following style of XML result on the other server lt opt gt lt Account gt lt Asset id 1000 gt lt Menu type simple gt Software lt Menu gt lt Asset gt lt Asset id 2000 gt lt Menu type modal gt Software lt Menu gt lt Menu type simple gt Demo lt Menu gt lt Asset gt lt Account gt lt opt gt Notice that Asset and Menu nodes have node attributes id type etc Actual ResultsWhen I do a var_dump or print_r on assets I do get successful results but I cannot see the attributes id type etc anywhere The ultimate goal is to take XML array and write the data to a MySQL table but I would need the attributes as well and days of searching has not yielded the missing piece on how I can access the full data results in PHP VAR DUMPThe var_dump would result in something like object stdClass 44 1 Account gt object stdClass 45 1 Asset gt array 2 0 gt object stdClass 46 1 Menu gt string 12 Software PRINT_RAnd print_r assets gives something like stdClass Object Account gt stdClass Object Asset gt Array 0 gt stdClass Object Menu gt Software 1 gt stdClass Object Menu gt Array 0 gt Software 1 gt Demo Aside from var_dump and print_r is there another way to view the results in order to see the full data including the attributes Thanks in advance and I apologize if I m not asking the question properly if so please let me know so that I can rephrase using the right terminology,attributes
I ve implemented a class that overloads the and operators This seems to work fine however I get the warning type defines operator or operator but does not override Object Equals object o Okay so I implemented Equals But now I get the warning type defines operator or operator but does not override Object GetHashCode Does this end at some point Or have I wandered into a never ending trail of requirements just because I want to overload and,equals
Linux s head selects a number of lines from the top of a file Is there a command that selects a number of characters from the front of a line The use case behind the question is this I want to head the first 10 lines from a file but each of those 10 lines is extremely long and contain lots of white space making it hard to discern where the line breaks are It would be much easier to get a general idea of the contents of the file if I could head the first 10 lines but only view the first 50 characters of each line,rec
In a tag I want to conditionally output the style attribute e g lt li style styleVar gt lt li gt When styleVar is null it should not be written by razor just the supposed standard functionality in Razor 2 but for some strange reason it is outputted as lt li style gt lt li gt while I expect lt li gt lt li gt This is in a partial view In a normal view it is working So is this a bug in partial views Anybody the same experience,4
I ve used the Gateway M275 repair manual to disassemble my laptop for a repair job and while I m in there some cleaning I have never done this before and while I think I remember what screws go where I m worried about putting something back in the wrong place Specifically I m worried about putting in a screw that s too long and shorting out a board The repair manuals I ve found for the Gateway M275 don t seem to have screw charts or any diagrams that help place screws in the correct locations How can I make sure I m putting in the correct screws that will both hold the part in place and not interfere with any other components,diy
I think this may be a very simple question but I am only just starting out with net and c at all and only really just finally getting my head around OO stuff I have built the NerdDinner application and I am building on top of it currently with my own project What I need to do in the context of nerd dinner is display the details of a dinner but also show all the assoicated RSVP s on the same page The url could be the same as normaldinners details 2but the 2 would be used to bring back all rsvp s related to that and display them in a list on the same page I have spend some time trying to do this in the dinnerRepository cs file but I m getting a bit stuck and not sure the best way to do this I would then like to be able to add more rsvp s from that same page I understand that dosent work in this example but you seen that I am trying to Add more of rows to tableB related to a single row in tableA Please only answer the first question if you feel the second part should be asked elsewhere Thanks so much for any help,mvc
I have a WinForm base class with a protected MenuStrip Is it possible in the designer to edit the MenuStrip items in a derived Form I ve tried with both public and protected no difference Buttons and Panels works fine I can edit both in a derived Form I can of course do it programatically but that s not what I m looking for,studio
I want to update this shopping cart using PHP Sessions and want to give privilege to buy just only 1 one item if he needs or both RAM amp HDD if he likes HTML Code lt form id form gt lt select name RAM gt lt option value 0 gt 4 GB lt option gt lt option value 1 gt 8 GB lt option gt lt select gt lt select name HDD gt lt option value 0 gt 300 GB lt option gt lt option value 1 gt 500 GB lt option gt lt select gt lt form gt lt ul id cart gt lt li gt PRODUCT NAME PRICE lt li gt lt li gt PRODUCT NAME PRICE lt li gt lt ul gt AJAX Scripts using Jquery document ready function form change function ajax url script php type post data this serialize dataType json success function data cart empty each data function index value var li lt li gt lt li gt text value product price value price appendTo cart PHP script lt php prices array HDD gt array 30 50 RAM gt array 100 200 data array foreach _POST as product gt index data array product gt product price gt prices product index print json_encode data exit,session
What program should I use the file is generated on RV 120W under Diagnostics section,packet
I currently use Commons VFS RAM and I am searching for equivalent methods likepublic boolean setReadOnly public boolean setWritable boolean writable boolean ownerOnly public boolean setReadable boolean readable boolean ownerOnly public boolean setExecutable boolean executable boolean ownerOnly from java io File in org apache commons vfs2 FileObject but unfortunately can t find anything in the API Does anybody know if Commons VFS includes such file permission stuff and if yes where I almost can t believe it is not implemented If there don t exist such methods I fear that it would cost quite some work to simulate intended behavior on file access I would have to track permissions for all existing canonical paths myself and check for them every time a read write execute action takes place,apache
I m trying to get buildbot running on centos5 and getting the following error File usr lib python2 4 site packages buildbot status mail py line 14 in from twisted mail smtp import sendmail ESMTPSenderFactoryImportError No module named mail smtpI have the following twisted packages installed and don t see anything else relevant to install rpm qa grep twistedpython twisted web 0 7 0 1 el5python twisted core 2 5 0 4 el5python twisted words 0 5 0 3 el5I m more familiar with debian where I can do apt file find twisted mail smtppython twisted mail usr share pyshared twisted mail smtp pyTwo questions Is there something I can pull from yum that will provide this file or do I need to resort to manual tactics for this part of twisted Is there anything analogous to the apt file command above for rpm yum based systems Thanks I considered superuser but this seems so tightly coupled to programming that I expect better answers here,rpm
is there any difference between the packets being sent by Ajax and normal packets in attributes like source port or how can I distinguish Ajax packets from others when I m capturing packets with jpcap How Ajax sends packets is it by an unique thread,capture
In my server I send to socket an infinite cycle of number d n i And at each cycle I increase the number by one I then use the following code to receive it in the android device which is the TCP client while connected receive data through socket BufferedReader in new BufferedReader new InputStreamReader socket getInputStream Log d TAG 1 while connected receive data through socket BufferedReader in new BufferedReader new InputStreamReader socket getInputStream Log d TAG 1 while line in readLine null Log d TAG line str append line Log d TAG 2 runOnUiThread new Runnable Override public void run input setText str this is the result of the logcat r 25363332Â â Â number 3405er 3839er 4201er 4925Â â Â number 55776228Â â Â number 6301Â â Â number 7265Â â Â number 8351number 9170number 9414number 97765102101057 210934er 11079er 11441Â â Â number 1173112020Â â Â number 12093Â â Â number 12455num ber 12672er 13491Â â Â number 13903er 14337er 14699Â â Â number 15351Â â Â number 15713er 1614716364Â â Â number 1643716726Â â Â number 16799number 17016number 173 787Â â Â number 17885number 187047Â â Â number 19695er 201291Â â Â number 20419Â â Â nu mber 20781Â â number 21143er 21215er 2157721794Â â Â number 21867er 2230122518n umber 22808er 2362724446Â â Â number 25125er 2555926378727948Â â Â number 28383er 284557number 28600286729number 2896229396er 295413Â â Â number 30433number 3So this is not recognizing the n and between socket readings it is losing data Is it because of the constant actualization of the UI thread How should I do this instead UPDATEthis is the server code in C int main int argc char argv socklen_t client_len struct sockaddr_in cli_addr struct sockaddr_in serv_addr int client_count 0 int nbytes i sockfd new_sockfd char buf 20 Init socket sockfd socket AF_INET SOCK_STREAM 0 if sockfd lt 0 error ERROR opening socket bzero char amp serv_addr sizeof serv_addr serv_addr sin_family AF_INET serv_addr sin_addr s_addr INADDR_ANY serv_addr sin_port htons atoi argv 1 associate socket to the port if bind sockfd struct sockaddr amp serv_addr sizeof serv_addr lt 0 error ERROR on binding connection to the client listen sockfd 1 server is ready to receive connections client_len sizeof cli_addr new_sockfd accept sockfd struct sockaddr amp cli_addr amp client_len server accepts request client_count 1 write to socket when client is available i 1 while 1 sprintf buf number d n i if client_count gt 0 nbytes write new_sockfd buf sizeof buf write to socket if nbytes lt 0 printf ERROR on sendto i i 1 return 0,client
I m confused about what design decision I need to make I know the fundamental use case of ActionMailer in that you would Create a class inheriting from ActionMaierdefine a method in there of what to send and who to send it to and from who etcThis is where I deviate and lose understanding Typically you would call the method on your mailer model in the controller of a certain action for ex def create user User new params user if user save MyMailerClass send_signup_email user deliver redirect_to user else render new endendWhat if for example I want to send an email based on if the user hasn t signed in in X days I m sure there are a number of ways to do this but curious of the rails best practice way as I m not sure where to look This is close I don t want it to send depending on the time of day just when the certain condition is met Thanks,actionmailer
Is it possible to run console symfony2 commands on a shared folder For example a buddy shared a folder that I have access to and we re working on a symfony2 project I want to be able to run console commands on the folder that is shared I did this where SISTEMA1 is my buddy s computer and project is the folder pushd SISTEMA1 projectSo I have access to all of the files because when I type dir I see them Then I tried this C wamp bin php php5 3 8 php exe app console cache clearBut the console doesn t answer it seems like it s thinking So is this possible If not what could be the solution,0
I have the following code that creates a draggable and droppable element area And when I drag my draggable to the droppable it clones it and keeps it in the droppable But I cannot readd the draggable function to it to allow it to be dragged elsewhere I ve tried on live using the ui helper ui draggable as the cloned element changing the ID But no luck function kpp_photopop draggable containment form cursor move helper clone snap true snapMode outer kpp_photopop_drop droppable accept kpp_photopop drop function event ui Clone var element ui helper clone this append element Remove x ui helper children kpp_photo_x remove Attach draggable to clone this children kpp_photopop removeClass ui draggable dragging ui draggable attr style children kpp_photo_x remove this children kpp_photopop draggable,draggable
I m looking at a way to get fluent API configuration at run time like we can get attribute from an entity I don t know if the feature exist or is on EF6 road map Thanks,code
I am getting daily OutOfMemory errors in a new version of my application We have 1 5 GB of heap allocated for Tomcat Using the Eclipse Memory analyzer http www eclipse org mat I got the following under the Shortest Accumulation Pathorg apache tomcat dbcp pool impl CursorableLinkedList Listable 0xa1566cc8 _head org apache tomcat dbcp pool impl CursorableLinkedList 0xa1566ca8 _pool org apache tomcat dbcp dbcp AbandonedObjectPool 0xa1566c38 connectionPool org apache tomcat dbcp dbcp BasicDataSource 0xa1566980 dataSource org springframework orm jpa JpaTransactionManager 0xa0b01760 lt Java Local gt java lang Thread 0xa4005900 ajp 8141 5 Thread Further inspection of this shows a lot of duplicate strings which are Hibernate queries On my applications home screen I load a list of documents A duplicate of the query exists 8 241 times in the heap dump I also noticed that 1 GB of the heap is contained in org apache tomcat dbcp dbcp AbandonedObjectPool This document query was loading the document binary data The document that it is loading is around 1MB This makes me suspect that the List is not getting cleaned up by the garbage collector We will be removing unnecessary data from the query but it still concerns me that objects are sticking around I am using JPA Hibernate and Spring I am using Transactional readOnly true on the method that get the document list Here is my Spring config for the data source lt jee jndi lookup jndi name jdbc MyDB id myDataSource gt lt bean id myEmf class org springframework orm jpa LocalContainerEntityManagerFactoryBean gt lt property name dataSource ref myDataSource gt lt property name persistenceUnitName value WebPU gt lt property name persistenceProvider gt lt bean class org hibernate ejb HibernatePersistence gt lt property gt lt property name jpaVendorAdapter gt lt bean class org springframework orm jpa vendor HibernateJpaVendorAdapter gt lt property name database value SQL_SERVER gt lt property name showSql value false gt lt property name generateDdl value false gt lt bean gt lt property gt lt bean gt lt bean id transactionManager class org springframework orm jpa JpaTransactionManager gt lt property name entityManagerFactory ref myEmf gt lt bean gt I am using Tomcat to provide the connection pooling Here is my configuration lt Resource auth Container driverClassName com microsoft sqlserver jdbc SQLServerDriver initialSize 20 logAbandoned true maxActive 100 maxIdle 30 maxWait 10000 name jdbc MyDB password pass poolPreparedStatements true removeAbandoned true removeAbandonedTimeout 30 type javax sql DataSource url jdbc sqlserver devmssql databaseName MY_DEV responseBuffering adaptive port 1444 username user gt The service layer has the Transactional My JPA Query looks like this public List lt Document gt getDocs int cId int lId int ldId CriteriaBuilder queryBuilder getEntityManager getCriteriaBuilder CriteriaQuery lt Document gt select queryBuilder createQuery Document class Root lt Document gt from select from Document class select where queryBuilder and queryBuilder equal from get Document_ cId cId queryBuilder equal from get Document_ lId lId queryBuilder equal from get Document_ ldId ldId TypedQuery lt Document gt tq getEntityManager createQuery select final List lt Document gt rl tq getResultList return rl What should I be looking for to help identify the root cause of the memory leak Are there ay DBCP Hibernate or Spring settings that could be contributing to this Is there anything you notice in the JPA query code that might be contributing,tomcat
I m trying to create a web service out of existing Java code I tried to use the Axis2 POJO technique but that didn t work since Axis2 doesn t support enums or collections which our code uses Then I looked at the JiBX framework which supports enums and collections But the Jibx2Wsdl tool didn t work on our code because we use the java net InetAddress class and Jibx2Wsdl doesn t know how to map that to XML I d need to write a custom marshaller unmarshaller for that but I found a post from the creator of JiBX saying that Jibx2Wsdl doesn t have the ability to invoke a custom marshaller unmarshaller Is there any tool out there that can create a WSDL file from Java code that supports enums and collections and that also lets you invoke a custom marshaller unmarshaller,jibx
I have a method which translates a view and optionally scales it while translating I am using animation groups and adding the required animations as needed Here are the animation cases working perfectly Translation x or y axis or both OK Scaling OK Translation while scaling MOSTLY However doing a translation while scaling works only when the starting scalefactor is 1 When the view is already scaled I notice most of the transition jumping instead of animating although the end result of scaling and translation is correct I am posting part of the code for clarification The problem occurs only when previousZoomScale is not 1 I appreciate any directions you can point me to void performAnimationForView AnimationType animationType WithDX CGFloat dx AndDY CGFloat dy Scale CGFloat scale Duration CGFloat duration CABasicAnimation translateXAnimation nil translateYAnimation nil scaleAnimation nil NSString animationGroupName CGPoint newDxDy switch animationType case kAnimationTranslateAndScale set animation key animationGroupName translatescale translateXAnimation CABasicAnimation animationWithKeyPath transform translation x translateXAnimation repeatCount 0 translateXAnimation autoreverses NO translateXAnimation removedOnCompletion NO translateXAnimation fillMode kCAFillModeForwards translateXAnimation fromValue NSNumber numberWithFloat self previousDxDy x previous point we re tranlsating from translateXAnimation toValue NSNumber numberWithFloat dx destination point translateYAnimation CABasicAnimation animationWithKeyPath transform translation y translateYAnimation repeatCount 0 translateYAnimation autoreverses NO translateYAnimation removedOnCompletion NO translateYAnimation fillMode kCAFillModeForwards translateYAnimation fromValue NSNumber numberWithFloat self previousDxDy y translateYAnimation toValue NSNumber numberWithFloat dy newDxDy CGPointMake dx dy self previousDxDy newDxDy scaling animation scaleAnimation CABasicAnimation animationWithKeyPath transform scale scaleAnimation autoreverses NO scaleAnimation repeatCount 0 scaleAnimation removedOnCompletion NO scaleAnimation fillMode kCAFillModeForwards scaleAnimation fromValue NSNumber numberWithDouble self previousZoomScale initial zoom scale scaleAnimation toValue NSNumber numberWithDouble scale target scale self previousZoomScale scale break NSMutableArray animationArray NSMutableArray alloc initWithObjects nil if translateXAnimation nil animationArray addObject translateXAnimation if translateYAnimation nil animationArray addObject translateYAnimation if scaleAnimation nil animationArray addObject scaleAnimation CAAnimationGroup theGroup CAAnimationGroup animation theGroup duration duration theGroup removedOnCompletion NO theGroup fillMode kCAFillModeForwards theGroup repeatCount 0 theGroup timingFunction CAMediaTimingFunction functionWithName kCAMediaTimingFunctionLinear theGroup animations animationArray theGroup delegate self theGroup setValue animationGroupName forKey animationtype self backgroundImageView layer addAnimation theGroup forKey animationGroupName,simultaneous
I want to use two collection ad_item and user in my partial Here is my index erb lt if ad_items any amp amp user any gt lt render partial yourads ad_item collection ad_items user gt lt end gt and here is my controller def index ad_items Yourad all user User all respond_to do format format html index html erb format json render json yourads endendand here is my _ad_item erb html partial lt span class date gt lt ad_item created_at to_date gt lt span gt lt span class location gt lt ad_item title gt lt span gt lt div style float left gt lt ad_pic user ad_item gt lt div gt lt div class description gt lt ad_item description gt lt div gt My helper function is def ad_pic user ad cl_image_tag Ad user id ad id jpg version gt rand 1000000000 alt gt Ad pic width gt 70 height gt 70 crop gt fill endit gives syntax error in lt render partial yourads ad_item collection ad_items user gt,ruby
Often assignments or even papers have a word count limit That is not a big deal when using Word but I don t know how to do that using LaTeX My solution has been so far to compile the document and then do a rough word count of my pdf file sometimes even copying the contents of the pdf file and pasting in Word to get a mostly correct Word count Is there any tool maybe even an online tool package script or software to do that directly from my tex document and still get the right word count i e ignore commands equations etc,count
I am currently building a multi module Maven 3 project based on the Spring MVC framework In my past projects non Spring MVC I was used to group all my sub applicationContext xml files in one using the lt import resource classpath xxx applicationContext xml gt and it worked well that way I am now wondering if I still need to use the import resource tag with Spring MVC or does it get loaded automatically If so where can I configure the load order is it in web mvc config xml All my sub applicationContext xml dao services web and client are placed under META INF folders Thanks for any help Jimmy,3
