Question,Tag
I am having trouble logging into SQL Server 2005 with the sa account because the account disables itself after i have enabled it I checked the server properties the account is configured for SQL Server and Windows Authentication mode Any help would be appreciated,accounts
I want the compiled application to have the commit number source files checksums and other things to be available during the compilation In plain Makefiles I do like this prog VERSION source c gcc DVERSION shell cat VERSION source c o prog VERSION git git describe gt VERSIONHow to use something similar with qmake,build
I m totally new to dual booting but I need it so please help me partitioning my hdd I just got my new laptop with Windows 7 installed and I want Ubuntu with that I have one 750 GB hdd with 2 partitions OS C and DATA D I think its easiest to have just one partition for both Linux and Windows data such as music right And further how much space do my Ubuntu and Windows partitions need I believe I also need a swap partition with the same size as my RAM If you have other tips or suggestions please tell me I really dont know much about these sorts of things EditI just noticed I have 4 partitions 1 OS 1 100 free data1 100 free recovery partition1 100 free that says boot swap crashdump primary partitiom i believe because its translated What to do with this,partitioning
Is there any preferably Linux program similar to the WifiKill Android app,android
I had pass the encoded image in base64 from android to php script The next step is I not sure how to turn it to a blob datatype so that I can store the image in mysql Later I will need to retrieve the image in blob type in mysql and decode it to a string so that it can pass back to my android phone and display it using ImageView Can anyone provide a suggestion in how to do this I quite lost in here Thank you,blob
I have a remote server which handles various different commands one of which is an event fetching method The event fetch returns right away if there is 1 or more events listed in the queue ready for processing If the event queue is empty this method does not return until a timeout of a few seconds This way I don t run into any HTTP socket timeouts The moment an event becomes available the method returns right away This way the client only ever makes connections to the server and the server does not have to make any connections to the client This event mechanism works nicely I m using the boost library to handle queues event notifications etc Here s the problem While the server is holding back on returning from the event fetch method during that time I can t issue any other commands In the source code XmlRpcDispatch cpp I m seeing in the work method a simple loop that uses a blocking call to select Seems like while the handling of a method is busy no other requests are processed Question am I not seeing something and can XmlRpcpp xmlrpc handle multiple requests asynchronously Does anyone know of a better xmlrpc library for C I don t suppose the Boost library has a component that lets me issue remote commands I actually don t care about the XML or over HTTP feature I simply need to issue asynchronous commands over TCP in any shape or form I look forward to any input anyone might offer,rpc
I have a question regarding RouteLink vs ActionLink Consider the following routeroutes MapRoute Routename1 someEnum SpecificAction id stringId new controller MyController id int null stringId string null action SpecificAction new someEnum EnumVal1 EnumVal2 The weird someEnum part is because I use a general controller for all values of an enum that form the typical controller part of a url For instance EnumVal1 Action and EnumVal2 Action use the same controller That s not part of the problem however Consider the following two ways of linking lt Html RouteLink Click me Routename1 new id 32 stringId Yatzy gt lt Html ActionLink Click me SpecificAction EnumVal1 new id 32 stringId Yatsy null gt The RouteLink generates the correct url which would be EnumVal1 SpecificAction 32 YatzyThe ActionLink generates an url that looks like EnumVal1 SpecificAction 32 stringId YatzyWhy is this Could someone explain this to me please,routes
I m trying to write a Tasks app for Android using the v1 3 library here http code google com p google api java client source browse com google repo mavenrepo amp r 07a469e9e478c9e13e375c4d569436d4e261c59c google 2Fapis 2Fgoogle api services tasks 2Fv1 1 3 0 betaAs per the Javadoc the TaskList class has a getUpdated API returning the last modification time of the list However it s missing in the library and I need this API Any reason why it s missing and how I can get it,task
I am trying to add a horizontal toolbar at he top of my application uses android webview and jquery mobile that contains a bunch of buttons too many to fit across the screen in a single line The problem that I am facing is that instead of hiding the extra buttons they wrap around to the next line What I would like is for them to hide and be accessible by scrolling them horizontally just like a native ListView would allow me to do I have tried to use a ListView to put the buttons in and pass the button presses to the javascript code by doing loadUrl but this causes other issues and is not usable in my case it automatically hides the soft keyboard I have tried the following code along with this code wrapped in a jquery mobile toolbar lt ul data role controlgroup data type horizontal gt lt li gt lt a href data role button id boldButton data inline true gt B lt a gt lt li gt lt li gt lt a href data role button id italicButton data inline true gt I lt a gt lt li gt lt li gt lt a href data role button id underlineButton data inline true gt U lt a gt lt li gt lt li gt lt a href data role button id strikethroughButton data inline true gt S lt a gt lt li gt lt li gt lt a href data role button id orderedListButton data inline true gt ol lt a gt lt li gt lt li gt lt a href data role button id unorderedListButton data inline true gt ul lt a gt lt li gt lt li gt lt a href data role button id indentButton data inline true gt in lt a gt lt li gt lt li gt lt a href data role button id outdentButton data inline true gt out lt a gt lt li gt lt li gt lt a href data role button id subscriptButton data inline true gt sub lt a gt lt li gt lt li gt lt a href data role button id superscriptButton data inline true gt sup lt a gt lt li gt lt ul gt But this just wraps around to the next line,webview
I found out that my Windows 7 laptop skips the first 251 blocks of an SD card When I make a raw dump of an SD card block 0 on my Windows 7 laptop corresponds to block 251 on my Windows Vista laptop I believe that my Windows Vista laptop is being correct because the block numbers correspond directly to the block numbers I use when writing using a microcontroller Why does Windows 7 have this offset And is this caused by Windows or is it something that my SD card reader does And how can I circumvent this,raw
I have a problem with the autocomplete places of Google maps I want to restrict the results by cities such as Miami and show only places from Miami I try using longitude and latitude but not every city has a regular area,maps
I often need to change a small part of long environment variable especially e g paths and do it either by pasting the thing into an editor and changing it there or the equivalent Is there some small convenience utility to edit environment variables with a cursor on the command line I suppose I could always whip one up but am hoping there s already something that I m just not aware of,environment
I want to configure NVelocity with MVC2 Please Help,nvelocity
I want to develop mysql database application using dbexpress to develop from scratch or work with existing databases To create reusable layers what patterns components should I use I want the app to be scalable to n tier easily Tried google search for ready frameworks but I found nothing much informative some lack documentation some lack examples Something in the veins of famous java frameworks i batis or hibernate would be useful I m familiar using such a framework in PHP to develop xml defined business objects I tried to convert it to Delphi but it is much of a work Abstraction with delphi strict typing makes everything hard for my exprerience level Also ruby on rails activerecord like implementation may be useful I could never be clear about trashing dbaware components or not I tried to implement some design patterns to separate layers data access connection business objects gui but with no success What I try to achieve is to mimic lego I can use any database engine any delphi database technology bde ado etc dbexpress is a must others are optional Also I may use xml mybase or native text files csv like legacy parsing code I may need single tier client server and n tier Also I may need some kind of web service implementation the client side may be any technology apart from delphi executable so I think generating xml wsdl easily is necessary The data access layer is the most important part It must be flexible because other frameworks will be developed upon it user authentication app configuration etc I may challenge to develop my own simple framework I don t know what to follow database adapter pattern db connection factory mappers data access objects etc I can use an existing one instantobjects not applicable not work with existing db schema Some of the others I tried lack dbexpress support or I could not understand the configuration,access
I got my Redmine v2 0 3 working It now shows in the project menu of every project but I can t figure out how to only activate it for selected projects E g only for projects that have a project custom field set to a specific value I got the custom field created and figured out where the data is stored But how do I tell Redmine when to or not to show the plugin in the project menu I did come across the possibility to use if to specify a proc but the proc doesn t allow me to call a method of one of my plugins created models E g I created a model called Param and I want to call the method Param check_to_display But shows the error messageActionView Template Error undefined method check_to_display for Param Class My init rb says menu project_menu info controller gt info action gt index caption gt Ticker after gt activity param gt project_id if gt Proc new Param check_to_display,redmine
i have a database with a lot of poi s in mysql and want to retrieve a 5 miles radius from wherever the user drag the center marker How can i call the xml each time he does that Any hint i can pull xml from table and create the markers once tha call is made i just don t know how to do that Thanks,events
Suppose M left f in L 1 0 1 0 lt f x lt frac 1 sqrt x text almost everywhere on 0 1 right Is it true or not that M is totally bounded,analysis
What is the best way to use Windows Workflow Foundation in ASP NET 3 5 Web Application In my case there are several workflows sequential which includes numerous steps user has the privilege to save and exit at any of these steps the state must be persisted possibly in SQL Server Exposing workflows as web service is good idea I have very little idea about workflows and only tried out wf console applications Please guide me in right direction also I would like to know is there any specific and established architecture to use wf in ASP NET Web Apps We have layered architecture for our web apps BLL DAL Services etc and I would like to know where we can incorporate workflows in current architecture Many thanks in advance Update thank you Rubens Farias for helping me out in first place We are still unsure which approach will be the best Please provide any example frameworks or sample webapplication which use workflow So far 1 Is it good idea to use Page Flow Application Block 2 There are lots of changes in WF4 should I wait for that 3 Or use WF as Rubes Farias suggested Please guide me friends am desperate,5
I m planning on creating a sandbox system of a production rails app for potential clients to mess around with The production system is continuously being updated with new content which I d like to bring over to the sandbox to make it as real as possible However I don t want to nuke the sandbox by doing a full db dump restore as I d like to preserve the user accounts on this system just update with the new content I ve checked out a couple of options but I could use some advice 1 DB Dump RestoreWhile it s simple in terms of how it works it s a bit of a pain to configure with cron jobs and transferring the whole db between servers even though I may not need it I guess I can just dump certain tables but this will still probably transfer more data than required 2 DB ReplicationSetting up master slave replication on a per table basis From what I can see this might be want I want to do Replicate just the new content tables and ignore account tables 3 Another way I m not sure is there a better way to be doing this But wait there s more The sandbox system is not always running it s only available during certain hours so I need something that won t get too upset if it can t connect Just quietly fail and try again later I m pretty new to replication so does anyone have a recommandation of where to get started Slony I Bucardo rubyrep DetailsRails 3 appPostgreSQL DBUbuntu server,database
How can I programmatically copy formatted text e g italic from a UITextView so that when pasted into another program e g Mail the formatting will be retained I m assuming the correct approach is to copy an NSAttributedString to the pasteboard Right now I am able to copy a regular string to the pasteboard via the following NSString noteTitleAndBody NSString stringWithFormat n document title document body UIPasteboard pasteboard UIPasteboard generalPasteboard pasteboard string noteTitleAndBody I noticed that if I select and copy text from my UITextView with the standard text selection Copy menu item it works as desired But I need to access this via a button I ve created I thought perhaps I could just call the UIResponderStandardEditActions Copy method Using the following the paste into Mail did retain the formatting but my app also crashed as a result NSMutableAttributedString noteTitleAndBody NSMutableAttributedString alloc initWithString document title noteTitleAndBody appendAttributedString document body noteTitleAndBody copy nil Examples of the correct way to do this would be greatly appreciated PS I am aware that there are existing threads related to NSAttributedString and the pasteboard but they seem to either be for Cocoa don t reference the UIResponderStandardEditActions Copy method or predate iOS 6 where many of the UITextView attributes became available,uipasteboard
I just downloaded an app code from github and when I am trying to run the command rails s I am getting this error The program rails can be found in the following packages rails ruby railties 3 2This is specific to this app only can someone tell me how to fix this I am using RVM,ruby
I m having a problem with OpenCV s various parameterization of coordinates used for camera calibration purposes The problem is that three different sources of information on image distortion formulae apparently give three non equivalent description of the parameters and equations involved 1 In their book Learning OpenCVâ Bradski and Kaehler write regarding lens distortion page 376 xcorrected x 1 k1 r 2 k2 r 4 k3 r 6 2 p1 x y p2 r 2 2 x 2 ycorrected y 1 k1 r 2 k2 r 4 k3 r 6 p1 r 2 2 y 2 2 p2 x y where r sqrt x 2 y 2 Assumably x y are the coordinates of pixels in the uncorrected captured image corresponding to world point objects with coordinates X Y Z camera frame referenced for whichxcorrected fx X Z cx and ycorrected fy Y Z cy where fx fy cx and cy are the camera s intrinsic parameters So having x y from a captured image we can obtain the desired coordinates xcorrected ycorrected to produced an undistorted image of the captured world scene by applying the above first two correction expressions However 2 The complication arises as we look at OpenCV 2 0 C Reference entry under the Camera Calibration and 3D Reconstruction section For ease of comparison we start with all world point X Y Z coordinates being expressed with respect to the camera s reference frame just as in 1 Consequently the transformation matrix R t is of no concern In the C reference it is expressed that x X Z y Y Z x x 1 k1 r 2 k2 r 4 k3 r 6 2 p1 x y p2 r 2 2 x 2 y y 1 k1 r 2 k2 r 4 k3 r 6 p1 r 2 2 y 2 2 p2 x y where r sqrt x 2 y 2 and finally thatu fx x cx v fy y cy As one can see these expressions are not equivalent to those presented in 1 with the result that the two sets of corrected coordinates xcorrected ycorrected and u v are not the same Why the contradiction It seems to me the first set makes more sense as I can attach physical meaning to each and every x and y in there while I find no physical meaning in x X Z and y Y Z when the camera focal length is not exactly 1 Furthermore one cannot compute x and y for we don t know X Y Z 3 Unfortunately things get even murkier when we refer to the writings in Intel s Open Source Computer Vision Library Reference Manual s section Lens Distortion page 6 4 which states in part Let u v be true pixel image coordinates that is coordinates with ideal projection and u Ì v Ì be corresponding real observed distorted image coordinates Similarly x y are ideal distortion free and x Ì y Ì are real distorted image physical coordinates Taking into account two expansion terms gives the following x Ì x 1 k1 r 2 k2 r 4 2 p1 x y p2 r 2 2 x 2 y Ì y 1 k1 r 2 k2 r 4 2 p2 x y p2 r 2 2 y 2 where r sqrt x 2 y 2 Because u Ì cx fx u and v Ì cy fy v â the resultant system can be rewritten as follows u Ì u u â cx k1 r 2 k2 r 4 2 p1 y p2 r 2 x 2 x v Ì v v â cy k1 r 2 k2 r 4 2 p2 x p1 r 2 y 2 y The latter relations are used to undistort images from the camera Well it would appear that the expressions involving x Ì and y Ì coincided with the two expressions given at the top of this writing involving xcorrected and ycorrected However x Ì and y Ì do not refer to corrected coordinates according to the given description I don t understand the distinction between the meaning of the coordinates x Ì y Ì and u Ì v Ì or for that matter between the pairs x y and u v From their descriptions it appears their only distinction is that x Ì y Ì and x y refer to physical coordinates while u Ì v Ì and u v do not What is this distinction all about Aren t they all physical coordinates I m lost Thanks for any input,calibration
I need to place two ovals in a JFrame Every oval is in a different inner class The thing is that with BorderLayout when using CENTER it allows you to span all over the frame However I cannot add the second oval as it is overwritten on the first one What layout manager can I use to have these two ovals both painted on the whole screen These are going to be animated and thus might end up going on top of each other so I need them both to be drawn on the whole screen Edit Oval is a JPanel so I have two JPanels with 2 different ovals starting at different positions I tried using BoxLayout like so mainPanel new JPanel mainPanel setLayout new BoxLayout mainPanel BoxLayout PAGE_AXIS mainPanel add drawPanel1 mainPanel add drawPanel2 frame getContentPane add BorderLayout CENTER mainPanel However as soon as the oval passes through the center it disappears as one panel is taking the top half of the screen while the other is taking the bottom half of the screen Other than that it is working fine The only thing I need is to fix the layout as for both of them to take up all the screen I also tried the GridLayout with 1 row and 1 column but still this didn t fill up the whole frame,jpanel
I have to rebuild 2 Linux domain controllers to windows as they re not working and have lots of issues Also the company has changed hands and requires a new domain name anyway I ve rebuilt one with WinServer03My question is if I give the Windows box a new IP and Domain name will it affect clients currently on the network on the old domain If they re not pointed at it they shouldn t have any trouble should they So if I build this new domain along side the linux one with new DNS server and a fresh I P i can migrate users over with minimum hassle It s probably very easy just don t wanna bring the whole deck of cards down during working hours,domain
I am wanting to change the way the Magento core file New php calls new products into a block The file is located at app code core Mage Catalog Block Product New php I ve copied this file over to the local directory to protect it from updates The contents of interest are protected function _beforeToHtml todayDate Mage app gt getLocale gt date gt toString Varien_Date DATETIME_INTERNAL_FORMAT collection Mage getResourceModel catalog product_collection collection gt setVisibility Mage getSingleton catalog product_visibility gt getVisibleInCatalogIds collection this gt _addProductAttributesAndPrices collection gt addStoreFilter gt addAttributeToFilter news_from_date array or gt array 0 gt array date gt true to gt todayDate 1 gt array is gt new Zend_Db_Expr null left gt addAttributeToFilter news_to_date array or gt array 0 gt array date gt true from gt todayDate 1 gt array is gt new Zend_Db_Expr null left gt addAttributeToFilter array array attribute gt news_from_date is gt new Zend_Db_Expr not null array attribute gt news_to_date is gt new Zend_Db_Expr not null gt addAttributeToSort news_from_date desc gt setPageSize this gt getProductsCount gt setCurPage 1 this gt setProductCollection collection return parent _beforeToHtml The file works by pull the optionals field of New Product From and New Product To date fields from the product admin This is inconvenient given the size of my catalog and manual management needed to update these fields So basically I d like to change the functionality to be get the MAX product id i e the most recent product added and run through to 100 before that This will list the 100 most recent products in store I ve tried something like this but it didn t work collection this gt _addProductAttributesAndPrices collection gt addStoreFilter gt addAttributeToFilter entity_id gt addAttributeToSort entity_id desc gt setPageSize this gt getProductsCount gt setCurPage 1 this gt setProductCollection collection return parent _beforeToHtml This was just attempting to return products based off the product id entity_id but nothing returned it didn t give any php errors either,5
I m building a page creator with templates in my content management system and I m going to be implementing the scriptaculous in place editor control for updating page content within the templates Before I write the code to do what I want I thought I d see if anybody has already done it or has seen alternate versions of the control to accomplish what I want Essentially I d like to be able to have the text field of the in place editor mirror the styling of the text that is being clicked on so that it looks like a true in place edit without looking like a form control I ve done this before on a per in place editor basis but I m wanting to have a solution that will automatically match the stylings For example let s say I have the following CSS html code sub title font size 12px color 333 margin bottom 15px lt div id header gt lt p class sub title gt Lorem Ipsum Sit Dolor Amet lt p gt lt div gt I m trying to avoid having to use something like header inplaceeditor form input font size 12px color 333 margin bottom 15px within the context of each editable area There will be quite a few and each template will be different So ideally I d like to avoid doing this for every control and just match it on the fly Obviously I can do things like remove borders and background color of all of the in place editors as a whole but I m trying to cut down on individual styling Presently my plan is to modify the Ajax InPlaceEditor createEditField method to look at the stylings of the element being edited and apply the styles at that point But there may be a better solution Thoughts,edit
I am having the following error with Django unicode object has no attribute objects I think the problem is in my views pyI am pasing the url via jquery ajax and it seems as it could not asing the url portion as an object of the models class The url is domain com one two threeThe code in the views pyfrom lala models import def function request one two foo one objects raw SELECT FROM one is taken as no models object and I can not achive to asign it The code in the urls pyurl r P lt one gt bla d 2 P lt two gt w three views name qwer Thank you for your help,models
I think I may have deleted a migration file I have quite a few as I have been changing my tables a lot I m wondering if this will affect my heroku deploy my heroku rake db migrate was working fine before but now has stopped working heroku is also telling me that a table already exists and aborts the rake task Will I need to re write the missing migration file s thanks for any help I really appreciate it,on
I got exception in android manifest file I have added following permissions 1 uses permission android name android permission CALL_PRIVILEGED gt 2 uses permission android name android permission MODIFY_PHONE_STATE gt I got Permission is only granted to system apps error How to fix it Before it was working fine,permissions
In an MVC3 razor web app I want to use the expression syntax for begin form ex Html BeginForm c c ActionName null However I don t see an overload that takes an expression and the page throws an error when I try it Am I forgetting a step Do I need to include an additional namespace or some 3rd party resource I m using MvcContrib FluentHtml but I don t see it in there either,asp
How do I get a status report of all files currently being uploaded via HTTP form based file upload on an Apache Server,status
function whatTheHeck obj var arr for o in obj arr concat what return arr whatTheHeck one 1 two 2 The concat function completely fails to do anything But if I put a breakpoint on that line in Firebug and run the line as a watch it works fine And the for loop iterates twice but in the end arr still equals,concat
I am trying to set up GPUImage in a project but I am not able to track down why I m getting the error GPUImage h not found I have added the framework setup the target dependency added the Header Search path as framework and added other linker flag ObjC Still no luck I have included my super simple test project here and linked below if anyone wants to take a look I know this must be documented and basic but I searched on GitHub but did not find reference to this particular issue Thanks for reading owolf net uploads StackOverflow GPUITest zip,gpuimage
Has anyone had problems with the JVM Hotspot leaking memory when the G1 collector is used I ve fixed the heap size to 60GB both ms and ms are set to 60G but the size of the java process according to the vsz column of the ps command starts off at around 64GB but increases to 84GB within 7 hours Using the parallel collector the process size remains steady over a 20 hour run at around 65GB or so Has anyone else had similar problems with the G1 collector I m running a very simple benchmark and I m not using any direct buffer memory or other off heap memory that I m aware of Java version is 1 7 0 update 5 I ve raised a bug with Oracle about this but thought I d check here as well in case anyone has a workaround,hotspot
I am considering buy one because my old laptop doesn t contain a WIFI module Some adapters support 802 11n and cost more 802 11n is the newest in 802 11 series But I am not sure if 802 11n is going to get popular before I change my laptop next year What do u think about it,adapter
I want to distribute a wxHaskell application on Mac OS X How do I go about creating a Mac OS X app which can be used standalone without the user having to install any extra libraries I noticed the cabal macosx project which makes app bundles for Mac OS X When I built the example wxHello application the app bundle worked fine on my machine after adding extra lib dirs usr lib to the cabal file But when I tried it on another machine I got the error Dyld Error Message Library not loaded Users binil cabal lib wxc 0 90 0 3 ghc 7 0 4 libwxc dylib,linking
I am trying to display PDF file in iPhone SDK V 3 0 I am able to display PDF file But I want to change its font size type color PDF file also conatins images Is there any way to have change font size color type of PDF file using UIWebView If no then is other option is available to display PDF file instead of UIWebView,uiwebview
I have successfully set up an MSBuild script that when run locally builds and packages up my site and places the package in the desired folder However when running it on Server 2008 the build will run without errors but it never creates the package I have compared the logs from the 2 machines and they start similarly my local machine references the package request ValidateGlobalPackageSetting PackageAsSingleFile is True PackageFileName is C GIT BamBamV2 output package BamBamV2 zip Validating and then goes on to move a whole load of stuff about On the build server none of this is mentioned and it just completes the build without errors or warnings I am wondering if its something to do with the way I am calling the packaging in my build script lt Target Name CompileSolution gt lt MSBuild Projects SourceFolder ProjectName sln Properties Configuration Configuration OutDir ProjectBuildDirectory DeployOnBuild true DeployTarget Package PackageLocation PackagePath gt lt MSBuild gt As you can see I am passing in the whole solution rather than a specific project so perhaps this has something to do with it Sam,msdeploy
I want to write a factory method to instantiate an entity that is an aggregate root Should the method accept the aggregated child entities and values as instantiated objects or should it accept only primitive types For example if I had an entity Computer composed of a Processor and a Memory object should the factory method take the form public Computer NewComputer string computerName int processorCores int processorClockSpeed string memoryType int memoryRam orpublic Computer NewComputer string computerName Processor processor Memory memory Is it only a matter of taste or are there any serious considerations here,method
Assuming I have the following string Frozen Synapse amp 8211 A Business Mini Postmortem Is there a way to white list specific html encoded values or should I just perform string gsub amp 8211 to produce the desired output in an HTML view Frozen Synapse â A Business Mini Postmortem Edit there may be other html in the string that I don t want to allow I want to white list certain html encoded characters like a dash,on
I am currently developing a database storage solution for product inventory information for the company I work for I am using MySql and I am having a hard time coming up with an efficient feasible format for the data storage As it works right now we have 25000 products to keep track of For each product there are about 20 different categories that we need to track information for quantity available price etc This report is downloaded and updated every 3 4 days and it is stored and updated in excel right now My problem is that the only solution I have come up with so far is to create separate tables for each one of the categories mentioned above using foreign keys based off of the product skus and cascading to update each respective table However this method would require that every table add 24000 rows each time the program is run given that each product needs updated for the date it was run The problem with this is that the data will be store for around a year so the tables will grow an extensive amount My research for other database formats has yielded some examples but none on the scale of this They are geared towards adding maybe 100 rows a day Does anybody know or have any ideas of a suitable way to set up this kind of database or is the method I described above suitable and within the limitations of the MySql tables Thanks Mike,schema
Until the recent Bond movies James preferred British made gadgets The classic for me is from You Only Live Twice as there is real British gyro copter nicknamed Little Nellie which in the movie shipped in 4 suitcases In the action scenes Little Nellie took on several helicopters This nifty British made gadget got me wondering about what programming language would James James Bond have programmed in way back when the Brits were space aged Especially if James needed to hack something up in situ,trivia
Google Docs allow scripting I m trying to do change the color of a cell when a cell content matches a particular word My problem is that the onEdit function is not working as specified here https developers google com apps script guide_events SimpleWhenever I try to use event source google apps throw an error source of undefined function onEdit event Browser msgBox event source getActiveSheet Surely this is quite basic do I do anything wrong here,apps
I m currently building a Web API and have a specific scenario that I cannot determine which HTTP Status Code would be most appropriate to return The ScenarioI have a client resource which owns a collection of contact resources The invariant is that a client must always have at least one contact Therefore if a request is made to delete a contact and this contact is the last remaining contact for the given client I need to return an appropriate HTTP response indicating that the request cannot be fulfilled as you Cannot Delete the last contact My feeling is this should fall under the category of 4xx Client Error s I ve considered the following Status Codes 400 Bad Request I ve ruled this out as it s specifically regarding malformed request s in which the server is unable to understand 405 Method Not Allowed at first this seems suitable but I think 405 indicates that this method should never be allowed however the above scenario is only transient Thoughts 409 Conflict I ve been leaning towards this however the common example given for this code is generally a concurrency exception edit conflict Does anyone have any guidance as to how I should respond in this scenario,web
I recently got the following error in my web application The page ControlName ascx cannot use the user control OtherControl ascx because it is registered in web config and lives in the same directory as the page Whilst I was able to fix the error by moving the control and registering it in the page I m curious as to why this raises an error This is apparently by design as design as described here 3 4 down in yellow block but my question is why What problem might you face by registering the control in the Web Config and placing it the same directory,webcontrol
HI as the question says I would like to get some frequently occuring phrases with lucene I am getting some information from txt files and am losing a lot of context for not having information for phrases eg information retrieval is indexed as two separate words What is the way to get the phrases like this I can not find anything useful on internet all the advices links hints especially examples are appreciated Thank you EDIT I store my documents just by title and content Document doc new Document doc add new Field name f getName Field Store YES Field Index NOT_ANALYZED doc add new Field text fReader Field TermVector WITH_POSITIONS_OFFSETS Because for what I am doing the most important is the content of the file Titles are too often not descriptive at all eg i have many pdf academic papers whose titles are codes and numbers I desperately need to index top occuring phrases from text contents just now i see how much this simple bag of words approach is not efficient,text
ok I am a bit rusty with jquery and new to jquery mobile so go easy on me Ok I am creating a mobile website with jquery mobile and it has a lot of pages so rather than keep all the pages in one large multi page template I have them in seperate page templates I have a menu button that when clicked a popup appears with a listview menu in it this works but I have to put the menu in every page template but I would rather just keep the menu in its own html file or even just somewhere in the dom that is outside the jquery mobile page structure so that I dont have to repeat the code in each page template How to I load the menu into the popup when its located in its own file Failing that how do I load a div into that popup that is not inside a jquery mobile page My button lt a href main menu data rel popup gt Menu lt a gt my listview menu html lt div data role popup id main menu gt lt ul data role listview data divider theme b data inset true gt lt li data role list divider role heading gt Menu lt li gt lt li data theme c gt lt a href how it works data transition slide gt How it Works lt a gt lt li gt lt li data theme c gt lt a href http www backuptoweb co uk buy now levels html data transition slide gt Order Now lt a gt lt li gt lt li data theme c gt lt a href faq data transition slide gt FAQ lt a gt lt li gt lt li data theme c gt lt a href help data transition slide gt Help lt a gt lt li gt lt li data theme c gt lt a href http www backuptoweb co uk support html data transition slide gt Support lt a gt lt li gt lt li data theme c gt lt a href http www backuptoweb co uk data transition slide gt Main Website lt a gt lt li gt lt ul gt lt div gt,mobile
I have a macro that outputs a report to print I dont want it to output if there are no records because I dont want to waste paper Please advise I am familiar with Access but do not know VBA thank you very much Nathaniel,2007
What is simplest way to draw 3d plot in WinForms or WPF I have an array with 30000 points from external 3D Scanner Now I need to connect this points and make something as 3D Picture topography Any suggestions,visualization
After switching from maven 2 to maven 3 I have found out having 0 test coverage reported by cobertura I ve stated question about which versions of cobertura and surefire to use What versions of cobertura and surefire plugins work together under maven3 I have however investigated problem deeper and found out what of configuration fragment was not working lt plugin gt lt groupId gt org apache maven plugins lt groupId gt lt artifactId gt maven surefire plugin lt artifactId gt lt version gt surefire plugin version lt version gt lt configuration gt lt forkMode gt never lt forkMode gt lt redirectTestOutputToFile gt true lt redirectTestOutputToFile gt lt argLine gt Xmx512m XX MaxPermSize 256m lt argLine gt lt configuration gt lt plugin gt After changing forkMode from never to once the test coverage started to be generated So the problem was not the plugins version incompatibility itself but the problem with the support by various fork modes of surefire by cobertura under maven 3 So my question is is it a bug or cobertura plugin is designed in such way that it won t work with some forkMode never,surefire
I m using Adobe Photoshop Elements and I need to make a few tweaks to an image that is quite large but will be scaled and printed on a document from another application Crystal Reports if you must know I need to make changes to my image and I d like to actually print the image out from within Photoshop Elements as a preview The problem is that the image is really large and scales across multiple pages Is there some setting that I can change that will force the image to be scaled to fit within a standard document I can t find this anywhere,elements
ok i have several custom objects These objects are filled with arrays I have a drop down with choices I want to be able to get an object by its name using a variable based on the dropdown choice as for the object as the title says i am speaking about a new object created by myself I have searched high and low unsuccessfully so far as i can tell to get the variable to locate this object sample code is as follows myobject1 property1 arr1 arr2 arr3 property2 arr1 arr2 arr3 property3 arr1 arr2 arr3 myobject2 property1 arr1 arr2 arr3 property2 arr1 arr2 arr3 property3 arr1 arr2 arr3 function getmyobject var1 mydd value contains myobject1 code to strip and filter out non alphanumerics and spaces also to lcasevar2 window var1 for conditions to loop code to make the loop spit out i for each array inside of object it returns an undefined unless i replace window var1 with window objname where objname is the actual name of the object thus defeating the dynamicism of the whole thing,menu
In my flash application I use LineSeries to plot my graph I use a slider to vary this values While tracing the dataprovder shows the correct values But the graph is not plotting the correct values and alternately it throws an error TypeError Error 1009 Cannot access a property or method of a null object reference at com yahoo astra fl charts series LineSeries drawMarkers at com yahoo astra fl charts series LineSeries tweenUpdateHandler at flash events EventDispatcher dispatchEventFunction at flash events EventDispatcher dispatchEvent at com yahoo astra animation Animation timerUpdateHandler at flash utils Timer _timerDispatch at flash utils Timer tick The code to plot graph is import com yahoo astra fl charts series import com yahoo astra fl charts axes NumericAxis import com yahoo astra fl managers AlertManager import com yahoo astra fl charts legend Legend import mx collections ArrayCollection yAxis new NumericAxis xAxis new NumericAxis xAxis minimum 0 xAxis maximum 20 Exp_Content input_mc in_graph verticalAxis yAxis Exp_Content input_mc in_graph horizontalAxis xAxis var tp int bulb1 if tp 1 yAxis maximum 0 0005 yAxis minimum 0 yAxis majorUnit 0 0005 xAxis majorUnit 2 yAxis2 maximum 1 7 yAxis2 minimum 0 001 Exp_Content input_mc in_graph setStyle seriesColors 0xFF3300 Exp_Content output_mc out_graph setStyle seriesColors 0xFF3300 ChartDataProvider1 push xml Terminal Value Array Current Val text Exp_Content input_mc in_graph categoryNames ChartcategoryNames ChartcategoryNames push xml Terminal Value Array Voltage Val text LineSeries1 dataProvider ChartDataProvider1 trace vi ChartDataProvider1 Exp_Content input_mc in_graph dataProvider LineSeries1 Exp_Content input_mc in_graph categoryNames ChartcategoryNames Here while sliding the slider ChartDataProvider1 shows correct values Can anyone help me to solve this error Is it possible to use LineCharts instead of LineSeries,astra
Does anyone know if it possible to delete a namespace i App Engine I can iterate over all namespaces but would like to erase a namespace when it is no longer in use Thanks Carl,gae
